# file...... output/voltage2.csv
# date...... Fri May  6 17:40:23 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD31:voltage_A.real, LOAD32:voltage_C.real, LOAD33:voltage_C.real, LOAD34:voltage_A.real, LOAD35:voltage_B.real, LOAD36:voltage_B.real, LOAD37:voltage_B.real, LOAD38:voltage_B.real, LOAD39:voltage_C.real, LOAD40:voltage_B.real, LOAD41:voltage_B.real, LOAD42:voltage_C.real, LOAD43:voltage_C.real, LOAD44:voltage_B.real, LOAD45:voltage_B.real, LOAD46:voltage_A.real, LOAD47:voltage_C.real, LOAD48:voltage_A.real, LOAD49:voltage_A.real, LOAD50:voltage_B.real, LOAD51:voltage_A.real, LOAD52:voltage_A.real, LOAD53:voltage_B.real, LOAD54:voltage_A.real, LOAD55:voltage_A.real
2019-04-21 01:31:00 GMT,+207.876,-8.93404,-8.81901,+207.92,-195.059,-194.901,-194.877,-197.717,-9.11877,-196.91,-195.927,-9.05457,-9.01137,-198.469,-195.944,+209.279,-8.99615,+209.299,+209.259,-194.843,+209.531,+209.577,-194.804,+209.475,+209.576
2019-04-21 01:32:00 GMT,+207.893,-8.93989,-8.82493,+207.936,-195.071,-194.913,-194.889,-197.728,-9.12475,-196.921,-195.938,-9.06056,-9.01758,-198.479,-195.955,+209.296,-9.00237,+209.316,+209.276,-194.856,+209.548,+209.595,-194.816,+209.492,+209.594
2019-04-21 01:33:00 GMT,+207.896,-8.94083,-8.82589,+207.938,-195.072,-194.914,-194.891,-197.729,-9.12572,-196.922,-195.94,-9.06153,-9.01859,-198.481,-195.957,+209.299,-9.00337,+209.319,+209.279,-194.857,+209.551,+209.597,-194.818,+209.495,+209.597
2019-04-21 01:34:00 GMT,+207.899,-8.942,-8.82708,+207.942,-195.075,-194.916,-194.893,-197.731,-9.12692,-196.924,-195.942,-9.06273,-9.01983,-198.483,-195.959,+209.302,-9.00462,+209.322,+209.282,-194.86,+209.554,+209.601,-194.82,+209.498,+209.6
2019-04-21 01:35:00 GMT,+207.737,-9.05087,-8.93834,+207.78,-195.296,-195.145,-195.12,-198.015,-9.24082,-197.222,-196.248,-9.17597,-9.13135,-198.753,-196.266,+209.166,-9.11727,+209.184,+209.145,-195.192,+209.409,+209.457,-195.154,+209.354,+209.456
2019-04-21 01:36:00 GMT,+207.745,-9.0537,-8.9412,+207.787,-195.301,-195.151,-195.125,-198.02,-9.24371,-197.227,-196.253,-9.17886,-9.13436,-198.758,-196.271,+209.174,-9.12027,+209.192,+209.153,-195.198,+209.418,+209.466,-195.16,+209.363,+209.465
2019-04-21 01:37:00 GMT,+207.767,-9.06138,-8.94898,+207.809,-195.316,-195.166,-195.141,-198.034,-9.25158,-197.242,-196.269,-9.18674,-9.14253,-198.771,-196.287,+209.196,-9.12845,+209.214,+209.176,-195.214,+209.44,+209.49,-195.176,+209.386,+209.489
2019-04-21 01:38:00 GMT,+207.793,-9.07009,-8.95779,+207.834,-195.333,-195.183,-195.158,-198.05,-9.26049,-197.258,-196.286,-9.19566,-9.15179,-198.787,-196.304,+209.221,-9.13771,+209.239,+209.201,-195.232,+209.466,+209.517,-195.194,+209.411,+209.516
2019-04-21 01:39:00 GMT,+207.806,-9.07476,-8.96252,+207.846,-195.342,-195.192,-195.167,-198.058,-9.26527,-197.267,-196.295,-9.20044,-9.15676,-198.795,-196.313,+209.234,-9.14267,+209.253,+209.214,-195.242,+209.48,+209.531,-195.203,+209.425,+209.53
2019-04-21 01:40:00 GMT,+207.842,-9.05149,-8.93121,+207.891,-195.414,-195.248,-195.22,-198.132,-9.24667,-197.355,-196.39,-9.18062,-9.13583,-198.865,-196.409,+209.275,-9.12176,+209.293,+209.254,-195.347,+209.518,+209.577,-195.312,+209.465,+209.576
2019-04-21 01:41:00 GMT,+207.87,-9.06113,-8.94097,+207.918,-195.433,-195.266,-195.239,-198.149,-9.25653,-197.373,-196.409,-9.19049,-9.14609,-198.882,-196.428,+209.303,-9.13201,+209.32,+209.282,-195.367,+209.547,+209.607,-195.332,+209.494,+209.606
2019-04-21 01:42:00 GMT,+207.834,-9.04466,-8.92411,+207.881,-195.411,-195.245,-195.217,-198.127,-9.24022,-197.351,-196.388,-9.17417,-9.12992,-198.86,-196.407,+209.266,-9.11584,+209.284,+209.246,-195.346,+209.511,+209.572,-195.311,+209.458,+209.571
2019-04-21 01:43:00 GMT,+207.81,-9.03694,-8.91634,+207.858,-195.395,-195.228,-195.2,-198.112,-9.23233,-197.335,-196.371,-9.16627,-9.12173,-198.845,-196.39,+209.242,-9.10765,+209.26,+209.222,-195.328,+209.486,+209.546,-195.293,+209.433,+209.545
2019-04-21 01:44:00 GMT,+207.782,-9.02726,-8.90654,+207.831,-195.376,-195.209,-195.181,-198.094,-9.22242,-197.317,-196.352,-9.15635,-9.11143,-198.828,-196.371,+209.215,-9.09735,+209.232,+209.194,-195.308,+209.458,+209.516,-195.273,+209.404,+209.515
2019-04-21 01:45:00 GMT,+207.749,-9.01475,-8.88598,+207.803,-195.34,-195.187,-195.157,-198.089,-9.21122,-197.328,-196.38,-9.14518,-9.09802,-198.829,-196.398,+209.213,-9.08468,+209.231,+209.192,-195.33,+209.453,+209.518,-195.297,+209.4,+209.517
2019-04-21 01:46:00 GMT,+207.748,-9.01449,-8.88572,+207.803,-195.34,-195.186,-195.156,-198.089,-9.21095,-197.328,-196.379,-9.14492,-9.09775,-198.828,-196.398,+209.212,-9.08441,+209.23,+209.191,-195.33,+209.453,+209.517,-195.297,+209.4,+209.516
2019-04-21 01:47:00 GMT,+207.745,-9.01344,-8.88465,+207.8,-195.338,-195.184,-195.154,-198.087,-9.20988,-197.326,-196.377,-9.14384,-9.09663,-198.826,-196.396,+209.209,-9.08329,+209.227,+209.188,-195.327,+209.449,+209.514,-195.295,+209.397,+209.513
2019-04-21 01:48:00 GMT,+207.756,-9.017,-8.88825,+207.81,-195.345,-195.191,-195.161,-198.093,-9.21351,-197.333,-196.384,-9.14748,-9.10041,-198.833,-196.403,+209.219,-9.08707,+209.237,+209.198,-195.335,+209.46,+209.525,-195.302,+209.407,+209.524
2019-04-21 01:49:00 GMT,+207.782,-9.0259,-8.89726,+207.835,-195.363,-195.209,-195.179,-198.11,-9.22263,-197.35,-196.402,-9.15661,-9.10988,-198.849,-196.421,+209.245,-9.09654,+209.263,+209.224,-195.354,+209.487,+209.553,-195.321,+209.434,+209.552
2019-04-21 01:50:00 GMT,+207.777,-8.99585,-8.87754,+207.828,-195.429,-195.281,-195.251,-198.184,-9.19256,-197.451,-196.513,-9.12744,-9.08196,-198.926,-196.532,+209.258,-9.06881,+209.276,+209.237,-195.466,+209.491,+209.563,-195.433,+209.437,+209.563
2019-04-21 01:51:00 GMT,+207.761,-8.99038,-8.87201,+207.813,-195.418,-195.271,-195.24,-198.174,-9.18696,-197.441,-196.502,-9.12183,-9.07614,-198.917,-196.521,+209.242,-9.06299,+209.26,+209.222,-195.455,+209.475,+209.546,-195.421,+209.421,+209.546
2019-04-21 01:52:00 GMT,+207.771,-8.99383,-8.8755,+207.823,-195.425,-195.278,-195.247,-198.181,-9.19049,-197.447,-196.509,-9.12537,-9.0798,-198.923,-196.528,+209.252,-9.06666,+209.271,+209.232,-195.462,+209.485,+209.557,-195.429,+209.432,+209.557
2019-04-21 01:53:00 GMT,+207.763,-8.9912,-8.87284,+207.815,-195.419,-195.272,-195.241,-198.176,-9.1878,-197.442,-196.503,-9.12268,-9.07701,-198.918,-196.523,+209.245,-9.06386,+209.263,+209.224,-195.456,+209.477,+209.549,-195.423,+209.423,+209.548
2019-04-21 01:54:00 GMT,+207.801,-9.00401,-8.88579,+207.852,-195.445,-195.298,-195.267,-198.199,-9.2009,-197.467,-196.529,-9.13579,-9.09062,-198.941,-196.549,+209.282,-9.07748,+209.3,+209.261,-195.484,+209.516,+209.589,-195.45,+209.462,+209.588
2019-04-21 01:55:00 GMT,+207.735,-8.89345,-8.77728,+207.79,-195.39,-195.243,-195.215,-198.132,-9.08547,-197.39,-196.452,-9.0226,-8.9705,-198.872,-196.471,+209.256,-8.95815,+209.274,+209.235,-195.394,+209.497,+209.574,-195.363,+209.444,+209.574
2019-04-21 01:56:00 GMT,+207.783,-8.9095,-8.79351,+207.835,-195.422,-195.275,-195.247,-198.161,-9.10189,-197.42,-196.485,-9.03904,-8.98755,-198.901,-196.504,+209.303,-8.97521,+209.32,+209.282,-195.428,+209.545,+209.625,-195.397,+209.492,+209.625
2019-04-21 01:57:00 GMT,+207.746,-8.89747,-8.78136,+207.8,-195.397,-195.25,-195.222,-198.138,-9.08957,-197.397,-196.459,-9.02671,-8.97477,-198.878,-196.479,+209.267,-8.96243,+209.285,+209.246,-195.402,+209.508,+209.586,-195.37,+209.455,+209.586
2019-04-21 01:58:00 GMT,+207.779,-8.90821,-8.7922,+207.831,-195.419,-195.272,-195.245,-198.159,-9.10056,-197.418,-196.482,-9.03771,-8.98618,-198.898,-196.501,+209.299,-8.97383,+209.316,+209.278,-195.425,+209.541,+209.62,-195.394,+209.488,+209.62
2019-04-21 01:59:00 GMT,+207.769,-8.90513,-8.78911,+207.822,-195.412,-195.266,-195.238,-198.152,-9.09742,-197.411,-196.475,-9.03456,-8.98291,-198.892,-196.494,+209.289,-8.97057,+209.307,+209.269,-195.418,+209.531,+209.61,-195.387,+209.479,+209.61
2019-04-21 02:00:00 GMT,+207.825,-8.89113,-8.82518,+207.888,-195.66,-195.508,-195.482,-198.271,-9.08506,-197.526,-196.591,-9.02301,-8.96858,-199,-196.611,+209.374,-8.95516,+209.392,+209.355,-195.529,+209.618,+209.702,-195.496,+209.564,+209.702
2019-04-21 02:01:00 GMT,+207.802,-8.88358,-8.81756,+207.866,-195.645,-195.493,-195.466,-198.256,-9.07733,-197.511,-196.576,-9.01527,-8.96055,-198.986,-196.595,+209.352,-8.94714,+209.37,+209.332,-195.512,+209.594,+209.678,-195.48,+209.54,+209.678
2019-04-21 02:02:00 GMT,+207.828,-8.89233,-8.8264,+207.892,-195.663,-195.511,-195.484,-198.273,-9.08628,-197.529,-196.594,-9.02424,-8.96985,-199.002,-196.613,+209.378,-8.95644,+209.396,+209.358,-195.531,+209.621,+209.705,-195.499,+209.567,+209.706
2019-04-21 02:03:00 GMT,+207.826,-8.89152,-8.82559,+207.889,-195.661,-195.509,-195.482,-198.271,-9.08546,-197.527,-196.592,-9.02341,-8.969,-199,-196.611,+209.375,-8.95558,+209.393,+209.355,-195.529,+209.618,+209.702,-195.496,+209.564,+209.703
2019-04-21 02:04:00 GMT,+207.793,-8.88034,-8.81429,+207.857,-195.638,-195.486,-195.46,-198.25,-9.07402,-197.505,-196.569,-9.01196,-8.95712,-198.98,-196.588,+209.342,-8.9437,+209.36,+209.323,-195.506,+209.585,+209.667,-195.473,+209.531,+209.668
2019-04-21 02:05:00 GMT,+207.951,-8.86791,-8.82862,+208.012,-195.853,-195.714,-195.688,-198.389,-9.06233,-197.636,-196.694,-9.00056,-8.94802,-199.106,-196.712,+209.472,-8.9337,+209.491,+209.453,-195.626,+209.726,+209.805,-195.59,+209.672,+209.806
2019-04-21 02:06:00 GMT,+207.959,-8.87078,-8.83154,+208.02,-195.858,-195.719,-195.693,-198.393,-9.06527,-197.641,-196.699,-9.00351,-8.95108,-199.11,-196.717,+209.479,-8.93676,+209.499,+209.46,-195.631,+209.733,+209.813,-195.595,+209.68,+209.814
2019-04-21 02:07:00 GMT,+207.969,-8.87427,-8.83506,+208.03,-195.865,-195.726,-195.7,-198.4,-9.06883,-197.647,-196.706,-9.00708,-8.95479,-199.116,-196.724,+209.489,-8.94047,+209.509,+209.47,-195.638,+209.744,+209.824,-195.602,+209.69,+209.825
2019-04-21 02:08:00 GMT,+207.941,-8.86498,-8.82568,+208.003,-195.846,-195.707,-195.681,-198.382,-9.05933,-197.629,-196.687,-8.99756,-8.94492,-199.1,-196.705,+209.462,-8.9306,+209.481,+209.443,-195.618,+209.716,+209.795,-195.582,+209.662,+209.796
2019-04-21 02:09:00 GMT,+207.877,-8.84278,-8.80323,+207.941,-195.803,-195.664,-195.638,-198.343,-9.03661,-197.588,-196.644,-8.97482,-8.92129,-199.061,-196.662,+209.399,-8.90697,+209.418,+209.38,-195.573,+209.65,+209.727,-195.536,+209.597,+209.727
2019-04-21 02:10:00 GMT,+208.057,-8.84649,-8.79857,+208.106,-196.042,-195.892,-195.866,-198.526,-9.04327,-197.779,-196.836,-8.98132,-8.93409,-199.232,-196.852,+209.513,-8.91935,+209.533,+209.495,-195.78,+209.761,+209.828,-195.743,+209.708,+209.828
2019-04-21 02:11:00 GMT,+208.081,-8.85477,-8.80695,+208.129,-196.058,-195.908,-195.882,-198.541,-9.05174,-197.794,-196.852,-8.9898,-8.9429,-199.246,-196.868,+209.537,-8.92815,+209.557,+209.519,-195.797,+209.785,+209.853,-195.76,+209.732,+209.854
2019-04-21 02:12:00 GMT,+208.05,-8.8443,-8.79639,+208.099,-196.037,-195.887,-195.86,-198.521,-9.04104,-197.774,-196.831,-8.97909,-8.93179,-199.227,-196.847,+209.506,-8.91704,+209.526,+209.488,-195.774,+209.754,+209.82,-195.737,+209.7,+209.82
2019-04-21 02:13:00 GMT,+208.027,-8.83648,-8.78848,+208.077,-196.022,-195.871,-195.845,-198.507,-9.03304,-197.759,-196.816,-8.97108,-8.92347,-199.214,-196.831,+209.483,-8.90872,+209.504,+209.466,-195.758,+209.731,+209.796,-195.721,+209.677,+209.796
2019-04-21 02:14:00 GMT,+208.035,-8.83877,-8.79078,+208.084,-196.027,-195.876,-195.85,-198.511,-9.03537,-197.764,-196.821,-8.97342,-8.92589,-199.218,-196.836,+209.49,-8.91114,+209.511,+209.473,-195.763,+209.738,+209.803,-195.727,+209.685,+209.804
2019-04-21 02:15:00 GMT,+208.295,-8.76307,-8.67925,+208.331,-195.946,-195.789,-195.762,-198.472,-8.95268,-197.725,-196.771,-8.89101,-8.84948,-199.172,-196.786,+209.695,-8.8339,+209.715,+209.678,-195.708,+209.946,+210.018,-195.669,+209.892,+210.019
2019-04-21 02:16:00 GMT,+208.274,-8.75571,-8.6718,+208.31,-195.932,-195.774,-195.748,-198.459,-8.94514,-197.711,-196.757,-8.88347,-8.84165,-199.159,-196.771,+209.674,-8.82607,+209.694,+209.657,-195.693,+209.924,+209.996,-195.654,+209.87,+209.997
2019-04-21 02:17:00 GMT,+208.241,-8.74461,-8.66057,+208.279,-195.91,-195.752,-195.726,-198.439,-8.93378,-197.69,-196.735,-8.8721,-8.82984,-199.139,-196.749,+209.642,-8.81426,+209.662,+209.625,-195.669,+209.891,+209.961,-195.631,+209.837,+209.962
2019-04-21 02:18:00 GMT,+208.275,-8.75622,-8.6723,+208.312,-195.933,-195.776,-195.749,-198.46,-8.94565,-197.712,-196.758,-8.88398,-8.84217,-199.16,-196.773,+209.676,-8.8266,+209.696,+209.658,-195.694,+209.926,+209.998,-195.655,+209.872,+209.998
2019-04-21 02:19:00 GMT,+208.252,-8.74859,-8.66461,+208.29,-195.917,-195.76,-195.733,-198.445,-8.93785,-197.697,-196.742,-8.87617,-8.83408,-199.146,-196.757,+209.653,-8.8185,+209.673,+209.636,-195.677,+209.902,+209.973,-195.638,+209.848,+209.974
2019-04-21 02:20:00 GMT,+208.21,-8.75028,-8.66367,+208.243,-195.946,-195.8,-195.771,-198.514,-8.94919,-197.776,-196.825,-8.88742,-8.85731,-199.198,-196.839,+209.572,-8.84074,+209.592,+209.554,-195.768,+209.816,+209.877,-195.733,+209.762,+209.878
2019-04-21 02:21:00 GMT,+208.322,-8.78822,-8.70202,+208.351,-196.021,-195.876,-195.847,-198.584,-8.98801,-197.848,-196.901,-8.92627,-8.89761,-199.266,-196.915,+209.682,-8.88104,+209.702,+209.664,-195.848,+209.929,+209.996,-195.813,+209.876,+209.997
2019-04-21 02:22:00 GMT,+208.41,-8.81892,-8.73309,+208.436,-196.08,-195.935,-195.906,-198.638,-9.01942,-197.905,-196.961,-8.95771,-8.93023,-199.319,-196.975,+209.77,-8.91367,+209.789,+209.752,-195.911,+210.019,+210.09,-195.875,+209.966,+210.09
2019-04-21 02:23:00 GMT,+208.351,-8.79953,-8.71352,+208.38,-196.04,-195.895,-195.866,-198.601,-8.99958,-197.867,-196.921,-8.93786,-8.90966,-199.283,-196.934,+209.712,-8.89309,+209.731,+209.694,-195.868,+209.96,+210.028,-195.833,+209.906,+210.028
2019-04-21 02:24:00 GMT,+208.315,-8.78683,-8.70067,+208.345,-196.016,-195.87,-195.841,-198.579,-8.98659,-197.843,-196.896,-8.92486,-8.89616,-199.261,-196.91,+209.676,-8.8796,+209.696,+209.658,-195.842,+209.923,+209.989,-195.807,+209.869,+209.99
2019-04-21 02:25:00 GMT,+208.219,-8.87718,-8.80614,+208.256,-196.287,-196.146,-196.118,-198.831,-9.08073,-198.097,-197.148,-9.01941,-8.99917,-199.496,-197.162,+209.569,-8.98145,+209.588,+209.55,-196.116,+209.812,+209.87,-196.083,+209.759,+209.87
2019-04-21 02:26:00 GMT,+208.154,-8.85472,-8.78342,+208.194,-196.244,-196.103,-196.075,-198.791,-9.05773,-198.056,-197.105,-8.99639,-8.97527,-199.457,-197.119,+209.505,-8.95754,+209.523,+209.485,-196.07,+209.746,+209.801,-196.037,+209.693,+209.8
2019-04-21 02:27:00 GMT,+208.196,-8.86906,-8.79791,+208.234,-196.272,-196.132,-196.103,-198.818,-9.07241,-198.083,-197.134,-9.01108,-8.9905,-199.483,-197.147,+209.546,-8.97277,+209.565,+209.527,-196.1,+209.789,+209.846,-196.068,+209.736,+209.845
2019-04-21 02:28:00 GMT,+208.299,-8.90416,-8.83339,+208.333,-196.341,-196.201,-196.173,-198.882,-9.10831,-198.15,-197.204,-9.04702,-9.02778,-199.545,-197.217,+209.648,-9.01006,+209.666,+209.629,-196.174,+209.893,+209.955,-196.141,+209.84,+209.954
2019-04-21 02:29:00 GMT,+208.274,-8.89612,-8.82531,+208.309,-196.324,-196.183,-196.155,-198.865,-9.10009,-198.133,-197.186,-9.03879,-9.01927,-199.529,-197.199,+209.623,-9.00154,+209.641,+209.604,-196.155,+209.867,+209.928,-196.122,+209.815,+209.927
2019-04-21 02:30:00 GMT,+208.32,-8.77991,-8.70842,+208.36,-196.176,-196.029,-196.003,-198.714,-8.9832,-197.974,-197.03,-8.92228,-8.90023,-199.385,-197.044,+209.654,-8.88211,+209.673,+209.634,-196,+209.897,+209.956,-195.967,+209.844,+209.956
2019-04-21 02:31:00 GMT,+208.322,-8.78059,-8.70911,+208.362,-196.177,-196.031,-196.004,-198.716,-8.9839,-197.976,-197.031,-8.92297,-8.90096,-199.387,-197.045,+209.656,-8.88283,+209.675,+209.636,-196.002,+209.899,+209.958,-195.969,+209.846,+209.958
2019-04-21 02:32:00 GMT,+208.298,-8.77244,-8.70087,+208.339,-196.161,-196.015,-195.988,-198.701,-8.97555,-197.96,-197.015,-8.91462,-8.89228,-199.372,-197.029,+209.633,-8.87416,+209.652,+209.612,-195.985,+209.875,+209.933,-195.952,+209.822,+209.933
2019-04-21 02:33:00 GMT,+208.342,-8.78749,-8.71608,+208.382,-196.191,-196.045,-196.018,-198.728,-8.99096,-197.989,-197.045,-8.93004,-8.90827,-199.399,-197.059,+209.677,-8.89015,+209.695,+209.656,-196.017,+209.92,+209.98,-195.983,+209.867,+209.98
2019-04-21 02:34:00 GMT,+208.276,-8.76498,-8.69332,+208.318,-196.147,-196,-195.973,-198.687,-8.96791,-197.946,-197,-8.90697,-8.88434,-199.359,-197.014,+209.611,-8.86622,+209.63,+209.591,-195.969,+209.853,+209.91,-195.936,+209.8,+209.909
2019-04-21 02:35:00 GMT,+208.253,-8.74529,-8.67554,+208.292,-195.983,-195.852,-195.829,-198.57,-8.94939,-197.82,-196.876,-8.88802,-8.86341,-199.25,-196.892,+209.592,-8.84638,+209.61,+209.57,-195.856,+209.827,+209.879,-195.822,+209.773,+209.878
2019-04-21 02:36:00 GMT,+208.232,-8.73787,-8.66803,+208.271,-195.968,-195.837,-195.814,-198.556,-8.94179,-197.805,-196.861,-8.88041,-8.85551,-199.237,-196.877,+209.57,-8.83848,+209.588,+209.548,-195.841,+209.805,+209.856,-195.806,+209.751,+209.854
2019-04-21 02:37:00 GMT,+208.238,-8.73992,-8.67011,+208.277,-195.973,-195.841,-195.818,-198.56,-8.94389,-197.809,-196.865,-8.88251,-8.85769,-199.241,-196.881,+209.576,-8.84066,+209.594,+209.554,-195.845,+209.811,+209.862,-195.81,+209.757,+209.861
2019-04-21 02:38:00 GMT,+208.211,-8.73089,-8.66098,+208.251,-195.955,-195.823,-195.8,-198.544,-8.93464,-197.792,-196.847,-8.87325,-8.84806,-199.225,-196.863,+209.55,-8.83102,+209.568,+209.528,-195.826,+209.784,+209.834,-195.791,+209.73,+209.833
2019-04-21 02:39:00 GMT,+208.282,-8.75506,-8.6854,+208.319,-196.003,-195.871,-195.849,-198.588,-8.95936,-197.838,-196.896,-8.898,-8.87372,-199.268,-196.912,+209.62,-8.8567,+209.638,+209.598,-195.877,+209.856,+209.909,-195.842,+209.802,+209.908
2019-04-21 02:40:00 GMT,+208.381,-8.7361,-8.61332,+208.402,-195.853,-195.742,-195.72,-198.553,-8.93909,-197.805,-196.875,-8.87932,-8.85505,-199.24,-196.894,+209.663,-8.83831,+209.681,+209.641,-195.866,+209.894,+209.95,-195.829,+209.839,+209.948
2019-04-21 02:41:00 GMT,+208.33,-8.71858,-8.59559,+208.353,-195.818,-195.707,-195.685,-198.521,-8.92116,-197.772,-196.84,-8.86138,-8.83643,-199.209,-196.859,+209.613,-8.81969,+209.631,+209.591,-195.829,+209.842,+209.896,-195.793,+209.787,+209.894
2019-04-21 02:42:00 GMT,+208.397,-8.74146,-8.61873,+208.418,-195.864,-195.753,-195.731,-198.564,-8.94457,-197.816,-196.886,-8.88481,-8.86073,-199.25,-196.905,+209.679,-8.844,+209.697,+209.657,-195.878,+209.91,+209.967,-195.841,+209.856,+209.965
2019-04-21 02:43:00 GMT,+208.359,-8.72907,-8.60622,+208.382,-195.838,-195.727,-195.705,-198.54,-8.93189,-197.791,-196.86,-8.87213,-8.84758,-199.226,-196.879,+209.642,-8.83085,+209.66,+209.62,-195.85,+209.872,+209.927,-195.814,+209.818,+209.926
2019-04-21 02:44:00 GMT,+208.303,-8.70927,-8.58617,+208.327,-195.8,-195.689,-195.667,-198.505,-8.91163,-197.755,-196.822,-8.85184,-8.82653,-199.192,-196.84,+209.586,-8.80979,+209.604,+209.564,-195.81,+209.815,+209.867,-195.773,+209.76,+209.865
2019-04-21 02:45:00 GMT,+208.37,-8.6434,-8.52706,+208.385,-195.697,-195.593,-195.574,-198.389,-8.84329,-197.617,-196.681,-8.78326,-8.74089,-199.087,-196.701,+209.657,-8.72441,+209.675,+209.636,-195.666,+209.894,+209.955,-195.626,+209.839,+209.953
2019-04-21 02:46:00 GMT,+208.466,-8.67652,-8.56055,+208.478,-195.763,-195.659,-195.64,-198.45,-8.87717,-197.68,-196.748,-8.81718,-8.77607,-199.147,-196.767,+209.753,-8.75959,+209.771,+209.732,-195.736,+209.993,+210.058,-195.696,+209.938,+210.056
2019-04-21 02:47:00 GMT,+208.465,-8.67657,-8.56064,+208.477,-195.762,-195.658,-195.639,-198.449,-8.87723,-197.679,-196.746,-8.81724,-8.77615,-199.145,-196.766,+209.751,-8.75967,+209.769,+209.731,-195.734,+209.991,+210.057,-195.695,+209.937,+210.055
2019-04-21 02:48:00 GMT,+208.4,-8.65445,-8.53828,+208.414,-195.718,-195.613,-195.594,-198.408,-8.85461,-197.637,-196.702,-8.79459,-8.75266,-199.106,-196.721,+209.687,-8.73617,+209.705,+209.667,-195.688,+209.925,+209.988,-195.648,+209.871,+209.986
2019-04-21 02:49:00 GMT,+208.349,-8.63632,-8.5199,+208.365,-195.683,-195.579,-195.56,-198.376,-8.83604,-197.604,-196.667,-8.77601,-8.73336,-199.075,-196.687,+209.637,-8.71687,+209.655,+209.616,-195.652,+209.873,+209.934,-195.612,+209.819,+209.932
2019-04-21 02:50:00 GMT,+208.41,-8.58995,-8.46924,+208.425,-195.649,-195.541,-195.523,-198.328,-8.79263,-197.561,-196.613,-8.73226,-8.67918,-199.031,-196.635,+209.697,-8.66306,+209.715,+209.676,-195.588,+209.938,+210.005,-195.545,+209.884,+210.002
2019-04-21 02:51:00 GMT,+208.446,-8.60205,-8.48148,+208.459,-195.673,-195.565,-195.547,-198.35,-8.80501,-197.584,-196.637,-8.74465,-8.69204,-199.053,-196.659,+209.732,-8.67591,+209.75,+209.711,-195.613,+209.974,+210.043,-195.571,+209.92,+210.04
2019-04-21 02:52:00 GMT,+208.436,-8.59888,-8.47828,+208.45,-195.666,-195.558,-195.54,-198.343,-8.80177,-197.577,-196.63,-8.74141,-8.68868,-199.047,-196.652,+209.722,-8.67255,+209.74,+209.702,-195.606,+209.964,+210.032,-195.564,+209.91,+210.029
2019-04-21 02:53:00 GMT,+208.416,-8.59204,-8.47136,+208.43,-195.652,-195.544,-195.526,-198.331,-8.79477,-197.564,-196.617,-8.7344,-8.68141,-199.035,-196.639,+209.702,-8.66528,+209.72,+209.682,-195.592,+209.943,+210.011,-195.549,+209.889,+210.008
2019-04-21 02:54:00 GMT,+208.447,-8.60243,-8.48185,+208.46,-195.673,-195.565,-195.547,-198.35,-8.80539,-197.585,-196.638,-8.74504,-8.69243,-199.054,-196.66,+209.733,-8.67631,+209.751,+209.712,-195.614,+209.975,+210.044,-195.572,+209.921,+210.041
2019-04-21 02:55:00 GMT,+208.527,-8.56195,-8.45358,+208.544,-195.668,-195.558,-195.54,-198.267,-8.75768,-197.511,-196.559,-8.69744,-8.64307,-198.986,-196.582,+209.846,-8.62712,+209.865,+209.827,-195.52,+210.09,+210.16,-195.476,+210.037,+210.157
2019-04-21 02:56:00 GMT,+208.487,-8.54837,-8.43984,+208.506,-195.642,-195.531,-195.513,-198.242,-8.74377,-197.485,-196.531,-8.68352,-8.62862,-198.962,-196.554,+209.807,-8.61267,+209.826,+209.788,-195.492,+210.05,+210.118,-195.448,+209.997,+210.115
2019-04-21 02:57:00 GMT,+208.466,-8.54124,-8.43263,+208.486,-195.628,-195.517,-195.499,-198.229,-8.73647,-197.471,-196.517,-8.67621,-8.62101,-198.949,-196.54,+209.786,-8.60506,+209.805,+209.767,-195.477,+210.029,+210.096,-195.433,+209.976,+210.093
2019-04-21 02:58:00 GMT,+208.46,-8.53892,-8.43028,+208.48,-195.623,-195.512,-195.495,-198.225,-8.73409,-197.467,-196.513,-8.67383,-8.61854,-198.945,-196.535,+209.78,-8.60259,+209.798,+209.761,-195.472,+210.022,+210.089,-195.428,+209.969,+210.086
2019-04-21 02:59:00 GMT,+208.603,-8.58808,-8.47999,+208.618,-195.721,-195.61,-195.593,-198.316,-8.78438,-197.561,-196.612,-8.72417,-8.67077,-199.033,-196.635,+209.922,-8.65482,+209.94,+209.903,-195.576,+210.168,+210.242,-195.532,+210.115,+210.238
2019-04-21 03:00:00 GMT,+208.667,-8.51547,-8.40769,+208.683,-195.63,-195.501,-195.482,-198.197,-8.71216,-197.447,-196.492,-8.65125,-8.59518,-198.917,-196.514,+209.972,-8.57951,+209.991,+209.954,-195.457,+210.217,+210.289,-195.415,+210.165,+210.285
2019-04-21 03:01:00 GMT,+208.572,-8.48228,-8.3741,+208.591,-195.566,-195.436,-195.417,-198.137,-8.67817,-197.385,-196.426,-8.61723,-8.55984,-198.859,-196.448,+209.877,-8.54416,+209.897,+209.86,-195.388,+210.12,+210.187,-195.346,+210.067,+210.184
