#Feni weather file
$city_name=Feni
$timezone=GMT
temperature,humidity,wind_speed,solar_dir,solar_diff,solar_global
09:30:00:46:00,35.0017,1.29629,0,0.114253,0.230667
09:30:00:47:00,35,1.54656,0,0.0142816,0.262
09:30:00:48:00,35.0083,1.37015,0.0411667,0.0285632,0.4515
09:30:00:49:00,35.0067,1.33451,0,0,0.176167
09:30:00:50:00,35.0417,0.97255,0,0.0856896,0
09:30:00:51:00,35.0983,1.40761,0,0,0
09:30:00:52:00,35.0933,1.08929,0,0.128535,0
09:30:00:53:00,35.0933,1.38498,0,0.17138,0
09:30:00:54:00,35.1,1.13571,0,0,0.0245
09:30:00:55:00,35.0267,0.918263,0,0.142816,0
09:30:00:56:00,35.0167,1.34534,0,0.0428449,0
09:30:00:57:00,35.0933,0.913481,0,0.0999711,0
09:30:00:58:00,35.025,1.01764,0,0.0999713,0
09:30:00:59:00,35.0083,1.14007,0,0,0
09:30:01:00:00,35.0267,1.31327,0,0,0
09:30:01:01:00,35.0067,1.15487,0,0,0.1265
09:30:01:02:00,35.02,0.986681,0,0,0
09:30:01:03:00,35.0917,1.27968,0,0,0
09:30:01:04:00,35.0417,1.35171,0,0,0
09:30:01:05:00,35.0017,1.37416,0,0,0
09:30:01:06:00,35.0033,1.33367,0,0,0
09:30:01:07:00,35,1.80554,0,0,0.098
09:30:01:08:00,34.9917,1.26542,0,0.128535,0.104333
09:30:01:09:00,35,1.32932,0,0,0
09:30:01:10:00,34.9483,1.20772,0,0,0
09:30:01:11:00,34.9217,1.04321,0,0,0
09:30:01:12:00,34.9683,1.07908,0,0,0
09:30:01:13:00,34.915,1.26863,0,0.0714084,0
09:30:01:14:00,34.9,0.958849,0,0,0
09:30:01:15:00,34.9,1.24964,0,0.0999716,0
09:30:01:16:00,34.9,1.6052,0,0,0
09:30:01:17:00,34.9,1.69464,0,0,0.145
09:30:01:18:00,34.9,1.28381,0,0.0714078,0.111833
09:30:01:19:00,34.9,1.02314,0,0.199943,0.0566667
09:30:01:20:00,34.9,1.1498,0,0,0.0181667
09:30:01:21:00,34.9,1.60316,0,0,0
09:30:01:22:00,34.9,1.48079,0,0,0.217333
09:30:01:23:00,34.9,1.79197,0,0,0.288667
09:30:01:24:00,34.9,1.23446,0,0,0.277667
09:30:01:25:00,34.85,1.18397,0,0,0
09:30:01:26:00,34.8767,1.05587,0,0.114253,0
09:30:01:27:00,34.82,1.35691,0,0,0
09:30:01:28:00,34.7533,1.33692,0,0,0
09:30:01:29:00,34.7,1.28993,0,0.128535,0
09:30:01:30:00,34.7117,1.15828,0,0.0285635,0
09:30:01:31:00,34.7517,1.37291,0,0,0
09:30:01:32:00,34.8,1.17866,0,0.0856899,0
09:30:01:33:00,34.8,1.35625,0,0.328478,0
09:30:01:34:00,34.8,1.545,0,0.0999715,0.1215
09:30:01:35:00,34.8,1.75872,0,0.228506,0.2695
09:30:01:36:00,34.8,1.59157,0,0,0.305
09:30:01:37:00,34.8,1.55966,0,9.25186E-18,0.248
09:30:01:38:00,34.8,1.25412,0,0.314196,0.0221667
09:30:01:39:00,34.8,1.35709,0,0.271351,0
09:30:01:40:00,34.8,1.31059,0,0,0
09:30:01:41:00,34.8,0.877839,0,0,0
09:30:01:42:00,34.8,1.31766,0,0,0
09:30:01:43:00,34.795,1.07735,0,0.085689,0
09:30:01:44:00,34.8,1.21546,0,0.171379,0
09:30:01:45:00,34.8,1.08584,0,0,0
09:30:01:46:00,34.7383,1.02311,0,0.214225,0
09:30:01:47:00,34.7033,0.805175,0,0.242788,0
09:30:01:48:00,34.7017,0.918624,0,0,0
09:30:01:49:00,34.7,0.916048,0,0,0
09:30:01:50:00,34.7,0.961239,0,0,0
09:30:01:51:00,34.7,0.931758,0,0.228506,0
09:30:01:52:00,34.7,0.8883,0,0,0
09:30:01:53:00,34.7,1.37897,0,0.542702,0
09:30:01:54:00,34.7,1.18276,0,1.33333E-07,0.0871667
09:30:01:55:00,34.7,1.06653,0,0,0
09:30:01:56:00,34.7,1.23766,0,0.128535,0
09:30:01:57:00,34.7,1.19756,0,0.042845,0.140167
09:30:01:58:00,34.6383,0.956449,0,0,0
09:30:01:59:00,34.6033,0.696226,0,0,0
09:30:02:00:00,34.6,0.82441,0,0.0714083,0
09:30:02:01:00,34.6,1.2763,0,1.18538,0
09:30:02:02:00,34.6,1.23325,0,0,0
09:30:02:03:00,34.6067,1.2417,0,0,0.0833333
09:30:02:04:00,34.6183,1.35179,0,0.142816,0.2935
09:30:02:05:00,34.6067,1.34044,0,0.0142815,0.400667
09:30:02:06:00,34.6133,1.13871,0,0.0285635,0.3305
09:30:02:07:00,34.6,1.45765,0,0,0.0878333
09:30:02:08:00,34.6,1.42333,0,0,0.0753333
09:30:02:09:00,34.6,1.38593,0,0.214225,0.1965
09:30:02:10:00,34.5367,1.08006,0,0.0142816,0.0501667
09:30:02:11:00,34.5033,1.09977,0,0,0
09:30:02:12:00,34.5133,1.30657,0,0.142817,0
09:30:02:13:00,34.5,1.37209,0,0.0856899,0
09:30:02:14:00,34.5,1.11844,0,0,0
09:30:02:15:00,34.5,1.16695,0,0.0714081,0
09:30:02:16:00,34.5,1.41154,0,0,0
09:30:02:17:00,34.5,1.37993,0,0.199943,0.006
09:30:02:18:00,34.5,1.13667,0,0.128535,0.0953333
09:30:02:19:00,34.4317,1.11198,0,0,0.0308333
09:30:02:20:00,34.415,1.13209,0,0.114253,0
09:30:02:21:00,34.4483,1.08039,0,0,0
09:30:02:22:00,34.4017,0.906109,0,0,0
09:30:02:23:00,34.4,1.1807,0,0,0
09:30:02:24:00,34.4,1.09404,0,0,0
09:30:02:25:00,34.4,1.10505,0,0,0
09:30:02:26:00,34.4,1.37764,0,0.0142815,0
09:30:02:27:00,34.4,1.50886,0,0,0
09:30:02:28:00,34.4,1.27045,0,0.142816,0
09:30:02:29:00,34.4,1.07309,0,0,0
09:30:02:30:00,34.4017,1.38968,0,0,0
09:30:02:31:00,34.4017,1.26292,0,0,0.0595
09:30:02:32:00,34.445,1.10015,0,0.128535,0
09:30:02:33:00,34.495,1.50239,0,0,0
09:30:02:34:00,34.425,1.05994,0,0.0142818,0
09:30:02:35:00,34.465,1.24104,0,0,0
09:30:02:36:00,34.5,1.41233,0,0,0
09:30:02:37:00,34.495,1.18117,0,0,0.0938333
09:30:02:38:00,34.5,1.45895,0,0,0.0251667
09:30:02:39:00,34.5,1.31271,0,0,0.0151667
09:30:02:40:00,34.4383,1.59973,0,0,0.0523333
09:30:02:41:00,34.4267,1.36431,0,0.0856899,0.246667
09:30:02:42:00,34.45,1.28656,0,0.0571267,0.0386667
09:30:02:43:00,34.4117,0.973317,0,0.0571267,0
09:30:02:44:00,34.4,0.975509,0,0.142816,0
09:30:02:45:00,34.4083,1.19097,0,0.0571265,0
09:30:02:46:00,34.4,1.02121,0,0,0
09:30:02:47:00,34.4,1.32652,0,0.0571265,0
09:30:02:48:00,34.4067,1.22651,0,0.0142817,0.00266667
09:30:02:49:00,34.4,0.910493,0,0.0285633,0
09:30:02:50:00,34.4,0.866735,0,0,0
09:30:02:51:00,34.4,1.10597,0,0,0
09:30:02:52:00,34.4,1.37316,0,0.071408,0
09:30:02:53:00,34.3233,1.13242,0,0,0
09:30:02:54:00,34.3017,1.23447,0,0,0
09:30:02:55:00,34.3,1.07605,0,0.114253,0
09:30:02:56:00,34.3,1.47819,0,0.142816,0.0488333
09:30:02:57:00,34.3217,1.25293,0,0,0.167
09:30:02:58:00,34.3033,1.46976,0,0.214225,0.0351667
09:30:02:59:00,34.3,1.14542,0,0.0142816,0
09:30:03:00:00,34.3533,0.919283,0,0,0
09:30:03:01:00,34.3267,0.976076,0,0,0
09:30:03:02:00,34.3083,0.905557,0,0,0
09:30:03:03:00,34.3,0.896921,0,0,0
09:30:03:04:00,34.3,0.993157,0,0,0
09:30:03:05:00,34.3,1.02635,0,0,0
09:30:03:06:00,34.325,0.84622,0,0,0
09:30:03:07:00,34.31,0.848167,0,0,0
09:30:03:08:00,34.28,0.841982,0,0,0
09:30:03:09:00,34.2,0.971163,0,0.17138,0
09:30:03:10:00,34.1717,1.01378,0,0.0285633,0
09:30:03:11:00,34.1483,0.937084,0,0.128534,0
09:30:03:12:00,34.2,0.821628,0,0,0
09:30:03:13:00,34.2,1.04575,0,0,0
09:30:03:14:00,34.2,1.38923,0,0.0142816,0
09:30:03:15:00,34.22,1.28315,0,0.0428452,0.0495
09:30:03:16:00,34.285,1.22096,0,0,0.089
09:30:03:17:00,34.3,0.927912,0,0.485576,0
09:30:03:18:00,34.3667,0.869432,0,0,0
09:30:03:19:00,34.3967,1.06289,0,0,0
09:30:03:20:00,34.4,0.830801,0,0,0
09:30:03:21:00,34.4033,1.30516,0,0.0142818,0
09:30:03:22:00,34.4,1.09701,0,0,0.0905
09:30:03:23:00,34.4617,1.29138,0,0,0
09:30:03:24:00,34.4983,1.23839,0,0,0.0961667
09:30:03:25:00,34.4433,1.00564,0,0.357042,0
09:30:03:26:00,34.4033,1.33785,0,0.157098,0
09:30:03:27:00,34.4,1.21132,0,0.214225,0.0415
09:30:03:28:00,34.4,1.22412,0,0,0
09:30:03:29:00,34.4,1.38656,0,0.0856899,0
09:30:03:30:00,34.4,1.32361,0,0,0
09:30:03:31:00,34.4,1.04331,0,0,0
09:30:03:32:00,34.4,1.39328,0,0,0
09:30:03:33:00,34.39,0.941398,0,0,0
09:30:03:34:00,34.31,1.05427,0,0.271351,0
09:30:03:35:00,34.3267,1.06761,0,0.199943,0
09:30:03:36:00,34.4,1.26053,0,0.428449,0
09:30:03:37:00,34.4,1.27055,0,0,0.0326667
09:30:03:38:00,34.4,1.31816,0,0.0428448,0.06
09:30:03:39:00,34.4,1.21576,0,0,0.109667
09:30:03:40:00,34.4,1.484,0,0,0.122833
09:30:03:41:00,34.4,1.36237,0,0.142817,0.141
09:30:03:42:00,34.4583,1.40324,0,0,0.105667
09:30:03:43:00,34.4617,1.35712,0,0,0.045
09:30:03:44:00,34.4967,1.41283,0,0,0.153333
09:30:03:45:00,34.5,1.17936,0,0,0.0531667
09:30:03:46:00,34.5,1.15467,0,0.157098,0
09:30:03:47:00,34.5,1.38188,0,0,0
09:30:03:48:00,34.5,1.1283,0,0.214225,0
09:30:03:49:00,34.4783,0.945583,0,0.042845,0
09:30:03:50:00,34.4817,1.29102,0,0,0
09:30:03:51:00,34.4967,1.10118,0,0,0
09:30:03:52:00,34.4933,1.52721,0,0.0428448,0
09:30:03:53:00,34.4983,1.45579,0,0,0
09:30:03:54:00,34.5,1.39558,0,0,0.00233333
09:30:03:55:00,34.4967,1.31933,0,0,0.0211667
09:30:03:56:00,34.5,0.997609,0,0.071408,0
09:30:03:57:00,34.5,1.72076,0,0.0714085,0
09:30:03:58:00,34.5,1.34706,0.0108333,0,0.0268333
09:30:03:59:00,34.5,1.47407,0,0.0999716,0
09:30:04:00:00,34.5,1.08512,0,0,0
09:30:04:01:00,34.5,1.57572,0,0.628392,0
09:30:04:02:00,34.5,1.52817,0,0,0.0938333
09:30:04:03:00,34.5,1.28971,0,0.0999714,0
09:30:04:04:00,34.5,1.14102,0,0.0428453,0
09:30:04:05:00,34.5,1.12407,0,0.39214,0
09:30:04:06:00,34.5,1.23131,0,0,0
09:30:04:07:00,34.4317,1.25825,0,0.0856903,0
09:30:04:08:00,34.4533,1.28864,0,0,0
09:30:04:09:00,34.4983,1.34899,0,0.342759,0
09:30:04:10:00,34.4467,1.45362,0,0.0714082,0
09:30:04:11:00,34.4867,1.22854,0,0,0
09:30:04:12:00,34.5,1.40399,0,0.0285634,0
09:30:04:13:00,34.5,1.11445,0,0,0
09:30:04:14:00,34.5,1.29791,0,0.334045,0
09:30:04:15:00,34.5,0.907732,0,0.294998,0
09:30:04:16:00,34.4433,1.31166,0,0,0
09:30:04:17:00,34.4083,1.37655,0,0,0
09:30:04:18:00,34.4417,1.43926,0,0,0
09:30:04:19:00,34.4217,1.0845,0,0.214224,0
09:30:04:20:00,34.4033,1.52843,0,1E-07,0
09:30:04:21:00,34.4583,1.27438,0,0.0428448,0
09:30:04:22:00,34.43,1.34309,0,0,0
09:30:04:23:00,34.4183,1.14291,0,0,0
09:30:04:24:00,34.4217,1.1205,0,0,0
09:30:04:25:00,34.4,1.41967,0,0,0
09:30:04:26:00,34.4,1.09144,0,0,0
09:30:04:27:00,34.4583,0.991157,0,0,0
09:30:04:28:00,34.41,1.26674,0,0.0285632,0
09:30:04:29:00,34.4067,1.11397,0,0,0
09:30:04:30:00,34.4067,1.29177,0,0,0
09:30:04:31:00,34.35,1.42828,0,0,0
09:30:04:32:00,34.3,1.04291,0,0,0
09:30:04:33:00,34.3483,1.21995,0,0.128535,0
09:30:04:34:00,34.3467,1.47693,0,0,0
09:30:04:35:00,34.4,1.34052,0,0.271352,0
09:30:04:36:00,34.4,1.21601,0,0.0714081,0
09:30:04:37:00,34.4,1.10216,0,0.128535,0
09:30:04:38:00,34.4667,1.28125,0,0.242788,0
09:30:04:39:00,34.5,1.27473,0,1.33333E-07,0
09:30:04:40:00,34.5,1.05739,0,0.0285633,0
09:30:04:41:00,34.5,1.30046,0,1E-07,0
09:30:04:42:00,34.5,1.55252,0,0,0
09:30:04:43:00,34.5,1.20847,0,0,0.0498333
09:30:04:44:00,34.5,0.969447,0,0,0
09:30:04:45:00,34.5,0.950395,0,0,0
09:30:04:46:00,34.4967,1.13486,0,0,0
09:30:04:47:00,34.5,1.07809,0,0,0
09:30:04:48:00,34.5,1.18761,0,0,0
09:30:04:49:00,34.5,1.61897,0,0.0999713,0
09:30:04:50:00,34.5,1.25237,0,0,0
09:30:04:51:00,34.5,1.22028,0,0,0
09:30:04:52:00,34.5,1.19385,0,0.188808,0
09:30:04:53:00,34.5,1.14659,0,0,0
09:30:04:54:00,34.505,1.14789,0,0,0
09:30:04:55:00,34.505,1.15295,0,0,0
09:30:04:56:00,34.5017,1.02694,0,0.261426,0
09:30:04:57:00,34.5607,0.978344,0,0.0140476,0
09:30:04:58:00,34.5033,1.43961,0,2.66667E-07,0
09:30:04:59:00,34.5383,1.04602,0,0,0
09:30:05:00:00,34.6,1.18336,0,0,0
09:30:05:01:00,34.5817,1.345,0,0,0
09:30:05:02:00,34.6,1.232,0,0,0
09:30:05:03:00,34.6,1.43111,0,0,0
09:30:05:04:00,34.6,1.32191,0,0,0
09:30:05:05:00,34.6,1.00689,0,0,0.0368333
09:30:05:06:00,34.6,1.13002,0,0,0
09:30:05:07:00,34.6,1.37718,0,0,0
09:30:05:08:00,34.6,1.2956,0,0,0
09:30:05:09:00,34.6,1.3304,0,0,0
09:30:05:10:00,34.6,1.16508,0,0,0
09:30:05:11:00,34.5333,1.13309,0,0.314196,0
09:30:05:12:00,34.5,0.915573,0,0,0
09:30:05:13:00,34.5,0.664614,0,0.0142818,0
09:30:05:14:00,34.5,0.805459,0,0,0
09:30:05:15:00,34.57,1.10576,0,0,0
09:30:05:16:00,34.5333,0.856351,0,0,0
09:30:05:17:00,34.5883,0.836403,0,0,0
09:30:05:18:00,34.6,0.688777,0,0.0714084,0
09:30:05:19:00,34.5983,1.03055,0,0,0
09:30:05:20:00,34.6,0.969853,0,0,0
09:30:05:21:00,34.6,0.954641,0,0.17138,0
09:30:05:22:00,34.6,0.996161,0,0,0
09:30:05:23:00,34.6,0.805398,0,0,0
09:30:05:24:00,34.6,0.683597,0,0,0
09:30:05:25:00,34.6,0.629493,0,0.0571267,0
09:30:05:26:00,34.6,0.80201,0,0,0
09:30:05:27:00,34.6,0.806808,0,0,0
09:30:05:28:00,34.5983,0.777449,0,0,0
09:30:05:29:00,34.6,0.837209,0,0.0140474,0
09:30:05:30:00,34.6,0.575467,0,0,0
09:30:05:31:00,34.6,0.429304,0,0.0142819,0
09:30:05:32:00,34.6,0.860037,0,0,0
09:30:05:33:00,34.6,0.94487,0,0,0
09:30:05:34:00,34.6,0.898806,0,0,0
09:30:05:35:00,34.6,0.855194,0,0,0
09:30:05:36:00,34.6,0.695505,0,0,0
09:30:05:37:00,34.6,0.904615,0,0,0
09:30:05:38:00,34.6,0.675818,0,0,0
09:30:05:39:00,34.6,0.713077,0,0,0.0478333
09:30:05:40:00,34.6,0.948572,0,0.299915,0.380167
09:30:05:41:00,34.6,1.01238,0.353,0.0856897,0.886167
09:30:05:42:00,34.6,1.34733,0.611833,0,1.244
09:30:05:43:00,34.6,1.01375,1.1205,0,1.81
09:30:05:44:00,34.6,0.910454,1.3375,0,1.92983
09:30:05:45:00,34.6,0.771985,1.2595,0,1.81233
09:30:05:46:00,34.6,0.665641,1.334,0,1.78567
09:30:05:47:00,34.6,0.770338,1.46067,0.299914,1.71533
09:30:05:48:00,34.6,0.973401,2.14283,0,2.2845
09:30:05:49:00,34.6,1.10414,2.84717,0.442732,3.08967
09:30:05:50:00,34.6,0.847163,3.57333,0.0428448,3.88867
09:30:05:51:00,34.6017,0.790607,4.3315,0,4.3315
09:30:05:52:00,34.6,1.06653,5.00317,0.171379,5.14883
09:30:05:53:00,34.6,0.949108,6.0395,0,6.0395
09:30:05:54:00,34.605,0.809796,6.68617,0,6.68617
09:30:05:55:00,34.6,0.782645,7.69367,0,7.69367
09:30:05:56:00,34.6,0.90358,8.84267,0,8.84267
09:30:05:57:00,34.6167,0.621439,10.0113,0,10.0113
09:30:05:58:00,34.6033,0.702908,11.2245,0.214225,11.4598
09:30:05:59:00,34.6033,0.657288,13.2797,0,13.2797
09:30:06:00:00,34.6283,0.550944,13.6753,0.0856899,14.182
09:30:06:01:00,34.6167,0.3754,14.9757,0,14.9757
09:30:06:02:00,34.6917,0.730688,16.3035,0,16.3035
09:30:06:03:00,34.7,0.890307,17.8417,0.142816,17.9277
09:30:06:04:00,34.7,0.764245,19.5232,0.142816,19.5247
09:30:06:05:00,34.7,0.522667,20.7355,0.242788,20.8093
09:30:06:06:00,34.7,0.761249,21.8458,0,21.8458
09:30:06:07:00,34.6983,0.674439,22.707,0,22.707
09:30:06:08:00,34.6967,0.867057,23.6488,0.271351,23.9648
09:30:06:09:00,34.7,0.759433,25.7108,0,25.7108
09:30:06:10:00,34.6967,0.650805,27.7032,0,27.7032
09:30:06:11:00,34.7,0.711445,29.7358,0,29.7358
09:30:06:12:00,34.7117,0.42135,31.1517,0.42845,31.606
09:30:06:13:00,34.7817,0.623409,32.8633,0.599829,33.3673
09:30:06:14:00,34.8,0.717407,35.205,0,35.205
09:30:06:15:00,34.8717,0.936632,37.0757,6.33333E-07,37.3008
09:30:06:16:00,34.9,1.16731,39.2567,0.0571268,39.291
09:30:06:17:00,34.9133,1.09044,41.1933,0,41.1933
09:30:06:18:00,35,0.959737,42.7952,0,42.7952
09:30:06:19:00,35,0.977608,44.3675,0,44.3675
09:30:06:20:00,35.0533,0.962143,45.709,0,45.709
09:30:06:21:00,35.1,0.782913,46.8783,0.728365,47.3577
09:30:06:22:00,35.1,0.736673,48.4647,0.214225,48.9148
09:30:06:23:00,35.1,0.69244,50.3283,0.628392,50.975
09:30:06:24:00,35.1,0.742941,52.6483,1.14253,53.3522
09:30:06:25:00,35.1,0.900821,55.3083,0.199943,56.0248
09:30:06:26:00,35.1,1.03193,58.2018,1.25678,58.9007
09:30:06:27:00,35.1,0.924677,61.8628,0,61.8628
09:30:06:28:00,35.1,0.888705,64.7655,0,64.7655
09:30:06:29:00,35.1,0.788377,67.6087,0,67.6087
09:30:06:30:00,35.1373,0.764474,70.08,0.217857,70.6
09:30:06:31:00,35.1557,0.839281,73.8426,0,73.8426
09:30:06:32:00,35.19,0.728304,75.8217,1.09969,76.6993
09:30:06:33:00,35.2,0.840442,78.3548,0.642674,79.2113
09:30:06:34:00,35.2,0.728764,80.5617,0.485576,81.4018
09:30:06:35:00,35.2,0.686103,82.4768,0.614111,83.2855
09:30:06:36:00,35.2467,0.664484,84.2172,0.628392,84.9587
09:30:06:37:00,35.265,0.74055,85.919,0.0428455,86.6103
09:30:06:38:00,35.2967,0.601614,88.524,0,88.524
09:30:06:39:00,35.3,0.874521,90.063,0.385605,90.6792
09:30:06:40:00,35.3,0.80962,92.6573,0.528421,93.1225
09:30:06:41:00,35.3,1.09517,95.0283,0.457012,95.402
09:30:06:42:00,35.3,1.16019,97.5272,0.614111,97.9418
09:30:06:43:00,35.3,1.33214,100.122,0.856898,100.563
09:30:06:44:00,35.3,0.960833,102.215,2.07084,102.895
09:30:06:45:00,35.3,0.863708,104.209,3.37047,105.41
09:30:06:46:00,35.3,0.958818,106.78,19.3516,112.053
09:30:06:47:00,35.3,0.721837,109.329,24.6929,115.84
09:30:06:48:00,35.3333,0.717637,112.648,42.902,124.473
09:30:06:49:00,35.3083,0.975562,115.709,52.0851,130.509
09:30:06:50:00,35.3051,0.794143,117.698,37.413,127.324
09:30:06:51:00,35.3557,0.710266,120.217,28.8676,129.849
09:30:06:52:00,35.3433,1.05334,124.531,75.1357,144.793
09:30:06:53:00,35.3333,0.631685,125.465,35.5327,135.896
09:30:06:54:00,35.3,0.795198,125.569,46.0726,139.579
09:30:06:55:00,35.3,0.974205,126.752,44.4159,139.909
09:30:06:56:00,35.3,0.976888,130.902,65.8383,151.836
09:30:06:57:00,35.3,0.707115,132.519,117.995,166.678
09:30:06:58:00,35.3,0.61394,132.704,141.272,176.129
09:30:06:59:00,35.3,0.821688,131.431,127.846,166.041
09:30:07:00:00,35.3,0.991938,131.679,75.4071,156.397
09:30:07:01:00,35.3,1.43686,132.517,143.302,175.743
09:30:07:02:00,35.3,1.01917,129.04,94.0303,158.398
09:30:07:03:00,35.3483,1.2112,124.32,83.7618,149.431
09:30:07:04:00,35.315,1.12284,120.089,47.3579,135.938
09:30:07:05:00,35.36,1.0314,121.775,144.33,172.201
09:30:07:06:00,35.4,1.30999,121.28,178.749,177.169
09:30:07:07:00,35.39,1.30531,118.324,138.46,160.894
09:30:07:08:00,35.4,0.91732,114.266,53.9275,132.303
09:30:07:09:00,35.4,0.862168,112.895,59.6258,133.594
09:30:07:10:00,35.4,0.834572,111.807,43.6304,127.629
09:30:07:11:00,35.4133,1.41102,112.09,45.13,128.599
09:30:07:12:00,35.5,1.4148,115.042,74.0788,142.338
09:30:07:13:00,35.5,1.43447,121.968,199.629,195.319
09:30:07:14:00,35.5533,1.52105,119.748,219.466,194.642
09:30:07:15:00,35.6,1.40289,120.671,205.656,194.327
09:30:07:16:00,35.6,1.30415,132.014,404.67,283.022
09:30:07:17:00,35.675,1.30774,134.755,512.968,318.663
09:30:07:18:00,35.705,0.96422,133.063,522.794,321.739
09:30:07:19:00,35.7169,0.974532,131.023,519.731,320.874
09:30:07:20:00,35.8,1.00882,130.162,519.463,321.648
09:30:07:21:00,35.8017,1.17304,130.065,499.814,315.644
09:30:07:22:00,35.815,1.91854,131.439,490.546,316.226
09:30:07:23:00,35.8833,1.73877,132.401,478.678,312.677
09:30:07:24:00,35.9,1.37706,128.93,394.916,278.718
09:30:07:25:00,35.9,1.74609,129.91,405.127,287.747
09:30:07:26:00,35.965,1.53603,127.789,360.326,267.08
09:30:07:27:00,36,1.63817,123.938,329.977,252.116
09:30:07:28:00,36,2.05371,126.829,309.197,254.053
09:30:07:29:00,36.0867,1.89087,135.881,476.764,332.65
09:30:07:30:00,36.1,1.92298,138.073,544.402,359.529
09:30:07:31:00,36.1,1.29231,140.316,550.314,364.363
09:30:07:32:00,36.1,1.60635,143.408,515.124,356.315
09:30:07:33:00,36.1417,1.36215,146.98,547.858,376.097
09:30:07:34:00,36.2,1.78869,144.419,543.973,374.272
09:30:07:35:00,36.2317,2.03402,146.364,575.307,390.765
09:30:07:36:00,36.3,1.55371,150.741,574.636,397.494
09:30:07:37:00,36.3133,1.57876,156.044,571.908,402.135
09:30:07:38:00,36.395,1.81906,158.483,574.864,408.624
09:30:07:39:00,36.4617,2.32763,157.428,579.677,410.379
09:30:07:40:00,36.5,1.76132,152.527,487.646,367.325
09:30:07:41:00,36.5,1.93535,154.665,541.431,398.338
09:30:07:42:00,36.5,1.99213,157.531,563.539,411.237
09:30:07:43:00,36.5,1.6845,162.06,541.859,404.927
09:30:07:44:00,36.5,1.4569,166.244,561.568,425.512
09:30:07:45:00,36.5,1.48458,169.235,599.572,445.307
09:30:07:46:00,36.5,2.23421,168.894,578.52,435.652
09:30:07:47:00,36.5,2.10317,167.405,552.299,425.569
09:30:07:48:00,36.5,1.93751,166.733,555.384,427.975
09:30:07:49:00,36.5,2.18828,163.537,452.042,372.547
09:30:07:50:00,36.5,1.58894,163.277,399.386,356.532
09:30:07:51:00,36.5,0.894507,173.062,490.103,412.608
09:30:07:52:00,36.5,0.439499,178.083,525.207,433.156
09:30:07:53:00,36.5,1.15904,179.47,528.392,438.031
09:30:07:54:00,36.5117,1.59913,181.322,513.739,434.289
09:30:07:55:00,36.5,1.63848,184.874,536.704,452.337
09:30:07:56:00,36.565,1.28635,188.025,533.705,452.978
09:30:07:57:00,36.6,1.90768,190.542,492.131,436.755
09:30:07:58:00,36.6,1.26953,193.583,490.974,445.991
09:30:07:59:00,36.605,1.53345,191.892,496.258,442.405
09:30:08:00:00,36.68,1.61587,190.608,446.658,423.14
09:30:08:01:00,36.6917,1.33252,193.754,465.753,435.843
09:30:08:02:00,36.7,1.44795,195.68,425.236,416.548
09:30:08:03:00,36.7517,1.50455,209.242,487.489,471.987
09:30:08:04:00,36.8,1.79136,223.658,571.594,524.792
09:30:08:05:00,36.8,1.77529,231.181,462.839,461.626
09:30:08:06:00,36.8,1.97964,209.559,39.6887,229.515
09:30:08:07:00,36.8,2.09998,215.788,137.732,298.662
09:30:08:08:00,36.84,1.89103,224.718,146.515,304.974
09:30:08:09:00,36.9,1.95174,222.829,211.468,349.376
09:30:08:10:00,36.9,1.61327,209.302,274.821,361.169
09:30:08:11:00,36.9,1.603,196.056,236.49,329.979
09:30:08:12:00,36.945,1.46667,186.762,296.258,351.793
09:30:08:13:00,36.975,1.2514,173.499,84.1617,214.619
09:30:08:14:00,37,0.948985,170.012,140.203,256.206
09:30:08:15:00,37,1.09962,164.538,135.261,242.838
09:30:08:16:00,37,1.13034,136.338,18.4376,141.098
09:30:08:17:00,37.055,1.66334,155.05,74.2359,208.124
09:30:08:18:00,37.1,1.6742,165.752,203.256,288.832
09:30:08:19:00,37.1,2.20417,172.605,239.617,312.648
09:30:08:20:00,37.1,1.77644,170.311,198.615,286.745
09:30:08:21:00,37.1,1.61458,163.003,193.859,274.595
09:30:08:22:00,37.1,1.80523,142.712,37.6178,162.9
09:30:08:23:00,37.15,1.60743,133.009,1.85661,135.048
09:30:08:24:00,37.2,1.30707,132.212,1.15681,134.165
09:30:08:25:00,37.2,1.93274,131.824,1.52814,134.293
09:30:08:26:00,37.2,1.63202,129.56,1.07112,131.538
09:30:08:27:00,37.2867,1.46313,127.343,0.871181,129.072
09:30:08:28:00,37.2867,1.18863,120.577,0.814054,122.464
09:30:08:29:00,37.3,1.44998,112.411,0.385605,114.122
09:30:08:30:00,37.3,0.937582,107.162,0.699801,108.911
09:30:08:31:00,37.3,0.967822,109.098,0.671237,111.194
09:30:08:32:00,37.3,1.16559,124.621,0.728364,127.024
09:30:08:33:00,37.32,1.68914,168.138,12.5964,181.818
09:30:08:34:00,37.3033,1.81136,204.568,74.2359,249.918
09:30:08:35:00,37.305,1.97773,183.899,3.58469,186.701
09:30:08:36:00,37.3983,1.54911,159.659,1.41388,161.336
09:30:08:37:00,37.3483,2.19012,145.163,0.528421,146.997
09:30:08:38:00,37.39,1.85387,144.391,0.828335,146.371
09:30:08:39:00,37.4,1.86561,138.772,0.699801,140.816
09:30:08:40:00,37.4,1.77556,123.316,0.571266,125.205
09:30:08:41:00,37.4,1.31043,109.577,0.899744,111.689
09:30:08:42:00,37.4017,0.762736,106.239,0.728364,108.88
